"","latitude","longitude","yearcollected","monthcollected","daycollected","sname","depth","depthprecision","bottomdepth","collectioncode","collector","minimumdepth","maximumdepth","fieldnumber","observedindividualcount"
"14694",42.68333,-67.2,1978,7,12,"Amblyraja radiata",148,4,236,"SUMMER","ATC",144,152,"ATC1978279-26",3
"14695",43.48333,-62.35,1979,7,15,"Hippoglossoides platessoides",54.5,0.5,76,"SUMMER","ATC",54,55,"ATC1979292-73",81
"14696",43.46667,-60.1,1978,7,26,"Lycodes",110,2,281,"SUMMER","ATC",108,112,"ATC1978280-16",2
"14697",44,-66.41667,1980,7,9,"Hippoglossoides platessoides",38,2,67,"SUMMER","ATC",36,40,"ATC1980306-12",4
"14698",43.26667,-61.2,1978,11,19,"Glyptocephalus cynoglossus",94,6,294,"FALL","HAM",88,100,"HAM1978009-21",6
"14699",43.08333,-66.8,1972,6,29,"Squalus acanthias",89,18,135,"SUMMER","ATC",71,107,"ATC1972200-45",11
"14700",44.73333,-66.4,1974,7,10,"Gadus morhua",86,2,123,"SUMMER","ATC",84,88,"ATC1974225-10",4
"14701",43.46667,-64.76667,1972,6,26,"Amblyraja radiata",48.5,2.5,68,"SUMMER","ATC",46,51,"ATC1972200-24",2
"14702",44.51667,-66.16667,1974,7,10,"Ulvaria subbifurcata",44,1,80,"SUMMER","ATC",43,45,"ATC1974225-11",2
"14703",43.3,-64.75,1970,7,12,"Sebastes",45.5,3.5,104,"SUMMER","ATC",42,49,"ATC1970175-39",1
"14704",42.48333,-65.61667,1970,7,11,"Gadus morhua",49,1,92,"SUMMER","ATC",48,50,"ATC1970175-28",3
"14705",43.15,-61.76667,1975,7,23,"Brosme brosme",49.5,0.5,47,"SUMMER","ATC",49,50,"ATC1975236-60",2
"14706",45.8,-58.91667,1972,7,16,"Glyptocephalus cynoglossus",135.5,1.5,213,"SUMMER","ATC",134,137,"ATC1972201-71",1
"14707",45.2,-65.7,1974,7,9,"Alosa pseudoharengus",48,4,57,"SUMMER","ATC",44,52,"ATC1974225-6",6
"14708",44.36667,-61.85,1978,12,5,"Glyptocephalus cynoglossus",91,1,161,"FALL","HAM",90,92,"HAM1978010-19",7
"14709",43.28333,-62.33333,1971,7,13,"Lophius americanus",52.5,0.5,93,"SUMMER","ATC",52,53,"ATC1971189-8",1
"14710",44.35,-62.4,1971,7,12,"Lophius americanus",120.5,2.5,222,"SUMMER","ATC",118,123,"ATC1971189-2",1
"14711",45.36667,-65.15,1973,7,10,"Hemitripterus americanus",30,0,43,"SUMMER","ATC",30,30,"ATC1973212-5",17
"14712",43.48333,-64.96667,1974,7,14,"Merluccius bilinearis",69,1,131,"SUMMER","ATC",68,70,"ATC1974225-39",1
"14713",44.3,-61.71667,1974,7,24,"Sebastes",86,0,120,"SUMMER","ATC",86,86,"ATC1974226-5",7
"14714",42.6,-65.71667,1977,7,13,"Illex illecebrosus",48,0,88,"SUMMER","ATC",48,48,"ATC1977265-33",5
"14715",44.51667,-58.43333,1970,7,26,"Amblyraja radiata",34,0,41,"SUMMER","ATC",34,34,"ATC1970176-45",15
"14716",46.31667,-59.01667,1971,7,20,"Hippoglossoides platessoides",121,8,185,"SUMMER","ATC",113,129,"ATC1971189-59",6
"14717",43.25,-61.08333,1979,7,19,"Sebastes",126,2,434,"SUMMER","ATC",124,128,"ATC1979293-7",2
"14718",42.91667,-65.8,1976,7,16,"Amblyraja radiata",89.5,0.5,152,"SUMMER","ATC",89,90,"ATC1976250-30",7
"14719",43.6,-64.05,1980,7,14,"Melanogrammus aeglefinus",101,1,170,"SUMMER","ATC",100,102,"ATC1980306-60",5
"14720",46.18333,-59.18333,1972,7,18,"Gadus morhua",50,0,84,"SUMMER","ATC",50,50,"ATC1972201-85",2
"14721",45.68333,-58.96667,1980,10,21,"Merluccius bilinearis",145,5,228,"FALL","HAM",140,150,"HAM1980043-49",33
"14722",43.78333,-66.46667,1979,7,8,"Limanda ferruginea",34.5,5.5,69,"COMPARE","HAM",29,40,"HAM1979020-15",3
"14723",45.06667,-66.2,1970,7,6,"Pollachius virens",43.5,4.5,88,"SUMMER","ATC",39,48,"ATC1970175-2",15
"14724",44.68333,-57.93333,1977,7,26,"Melanogrammus aeglefinus",30,1,42,"SUMMER","ATC",29,31,"ATC1977266-20",26
"14725",45.06667,-65.93333,1978,7,9,"Leucoraja ocellata",44.5,0.5,86,"SUMMER","ATC",44,45,"ATC1978279-4",2
"14726",42.6,-64.98333,1980,7,12,"Gadus morhua",61,0,114,"COMPARE","HAM",61,61,"HAM1980037-34",3
"14727",45.85,-58.18333,1970,7,28,"Malacoraja senta",143,3,214,"SUMMER","ATC",140,146,"ATC1970176-59",3
"14728",43.48333,-62.71667,1980,7,13,"Illex illecebrosus",57.5,0.5,96,"COMPARE","HAM",57,58,"HAM1980037-46",1
"14729",45.41667,-59.85,1977,7,27,"Zoarces americanus",88,11,122,"SUMMER","ATC",77,99,"ATC1977266-35",3
"14730",44.98333,-61.03333,1973,7,24,"Sebastes",104,1,193,"SUMMER","ATC",103,105,"ATC1973213-5",75
"14731",44.8,-66.01667,1979,11,7,"Hippoglossoides platessoides",57,1,100,"FALL","HAM",56,58,"HAM1979027-70",1
"14732",44.15,-58.15,1971,7,18,"Hippoglossoides platessoides",165,5,631,"SUMMER","ATC",160,170,"ATC1971189-47",2
"14733",44.11667,-58.93333,1974,7,27,"Merluccius bilinearis",59,3,127,"SUMMER","ATC",56,62,"ATC1974226-27",31
"14734",42.81667,-66.05,1980,10,5,"Melanogrammus aeglefinus",34,0,64,"FALL","HAM",34,34,"HAM1980042-37",79
"14735",42.81667,-66.05,1980,10,5,"Hippoglossus hippoglossus",34,0,64,"FALL","HAM",34,34,"HAM1980042-37",3
"14736",43.98333,-66.55,1980,10,8,"Gadus morhua",46,0,83,"FALL","HAM",46,46,"HAM1980042-60",24
"14737",43.91667,-63.81667,1978,7,18,"Amblyraja radiata",101,1,180,"SUMMER","ATC",100,102,"ATC1978279-78",2
"14738",46.38333,-59.41667,1980,7,24,"Illex illecebrosus",68,2,119,"SUMMER","ATC",66,70,"ATC1980307-70",53
"14739",44.5,-60,1975,7,31,"Gadus morhua",47,2,102,"SUMMER","ATC",45,49,"ATC1975237-22",3
"14740",43.18333,-61.4,1980,7,19,"Lophius americanus",116,6,276,"SUMMER","ATC",110,122,"ATC1980307-14",1
"14741",44.43333,-60.38333,1980,7,21,"Glyptocephalus cynoglossus",28,1,48,"SUMMER","ATC",27,29,"ATC1980307-34",6
"14742",44.33333,-57.85,1980,7,22,"Limanda ferruginea",61,2,136,"SUMMER","ATC",59,63,"ATC1980307-51",1
"14743",44.21667,-62.85,1978,12,7,"Merluccius bilinearis",103,1,217,"FALL","HAM",102,104,"HAM1978010-34",159
"14744",46.98333,-59.91667,1974,8,3,"Cryptacanthodes maculatus",154,3,256,"SUMMER","ATC",151,157,"ATC1974226-82",1
"14745",44.05,-60.55,1972,7,12,"Gadus morhua",20,1,17,"SUMMER","ATC",19,21,"ATC1972201-49",10
"14746",44.16667,-62.28333,1972,7,7,"Myoxocephalus octodecemspinosus",90.5,0.5,157,"SUMMER","ATC",90,91,"ATC1972201-2",1
"14747",43.56667,-60.75,1974,7,17,"Amblyraja radiata",32,0,49,"SUMMER","ATC",32,32,"ATC1974225-66",2
"14748",42.28333,-65.13333,1972,6,27,"Merluccius bilinearis",170.5,11.5,357,"SUMMER","ATC",159,182,"ATC1972200-32",16
"14749",44.56667,-66.2,1979,7,9,"Pollachius virens",57.5,2.5,114,"COMPARE","HAM",55,60,"HAM1979020-20",17
"14750",44.76667,-59.48333,1977,7,27,"Anarhichas lupus",135,20,95,"SUMMER","ATC",115,155,"ATC1977266-32",1
"14751",44.45,-60.01667,1977,7,27,"Merluccius bilinearis",73.5,7.5,135,"SUMMER","ATC",66,81,"ATC1977266-30",2
"14752",47.06667,-60.05,1970,7,30,"Nezumia bairdii",129.5,0.5,232,"SUMMER","ATC",129,130,"ATC1970176-72",6
"14753",43.66667,-60.26667,1971,7,15,"Gadus morhua",34.5,0.5,63,"SUMMER","ATC",34,35,"ATC1971189-21",7
"14754",43.88333,-60.68333,1970,7,22,"Melanogrammus aeglefinus",19,1,45,"SUMMER","ATC",18,20,"ATC1970176-19",3
"14755",42.81667,-63.18333,1979,7,13,"Merluccius albidus",179.5,2.5,392,"COMPARE","HAM",177,182,"HAM1979020-59",9
"14756",43.03333,-67.35,1979,3,9,"Enchelyopus cimbrius",120,2,212,"SPRING","HAM",118,122,"HAM1979013-29",1
"14757",44.53333,-61.03333,1979,10,19,"Hippoglossoides platessoides",48,1,102,"FALL","HAM",47,49,"HAM1979026-22",12
"14758",43.6,-61.46667,1979,7,19,"Hemitripterus americanus",28,2,37,"SUMMER","ATC",26,30,"ATC1979293-2",2
"14759",44.13333,-60.65,1979,7,20,"Merluccius bilinearis",32,0,46,"SUMMER","ATC",32,32,"ATC1979293-12",1
"14760",44.45,-60.36667,1979,10,20,"Limanda ferruginea",26,1,46,"FALL","HAM",25,27,"HAM1979026-23",337
"14761",43.21667,-63.21667,1980,7,14,"Merluccius bilinearis",76.5,1.5,140,"COMPARE","HAM",75,78,"HAM1980037-48",66
"14762",43.51667,-60.43333,1980,7,19,"Illex illecebrosus",54.5,3.5,107,"COMPARE","HAM",51,58,"HAM1980038-19",75
"14763",44.53333,-61.03333,1978,7,23,"Hippoglossoides platessoides",53,1,102,"SUMMER","ATC",52,54,"ATC1978280-4",19
"14764",43.55,-60.41667,1978,7,25,"Pseudopleuronectes americanus",42,0,102,"SUMMER","ATC",42,42,"ATC1978280-14",1
"14765",42.63333,-65.3,1979,7,12,"Melanogrammus aeglefinus",52.5,0.5,91,"COMPARE","HAM",52,53,"HAM1979020-50",116
"14766",45.48333,-59.78333,1980,10,23,"Gadus morhua",74,4,129,"FALL","HAM",70,78,"HAM1980043-69",36
"14767",42.5,-65.78333,1980,10,4,"Zoarces americanus",48.5,2.5,91,"FALL","HAM",46,51,"HAM1980042-35",1
"14768",45.25,-60.28333,1978,7,29,"Anarhichas lupus",44,0,89,"SUMMER","ATC",44,44,"ATC1978280-48",1
"14769",43.93333,-67,1979,7,10,"Gadus morhua",90,2,151,"COMPARE","HAM",88,92,"HAM1979020-31",11
"14770",44.73333,-59.98333,1980,10,19,"Enchelyopus cimbrius",124,4,206,"FALL","HAM",120,128,"HAM1980043-28",7
"14771",42.61667,-65.53333,1980,7,12,"Squalus acanthias",50.5,0.5,90,"COMPARE","HAM",50,51,"HAM1980037-33",3
"14772",42.61667,-65.53333,1980,7,12,"Melanogrammus aeglefinus",50.5,0.5,90,"COMPARE","HAM",50,51,"HAM1980037-33",359
"14773",43.03333,-66.98333,1979,7,11,"Illex illecebrosus",96,4,167,"COMPARE","HAM",92,100,"HAM1979020-34",3
"14774",45.06667,-57.5,1978,7,27,"Lophius americanus",155,5,286,"SUMMER","ATC",150,160,"ATC1978280-34",1
"14775",43.71667,-64.41667,1980,7,8,"Urophycis chuss",87,5,149,"SUMMER","ATC",82,92,"ATC1980306-2",11
"14776",43.18333,-67,1979,3,9,"Squalus acanthias",99.5,0.5,176,"SPRING","HAM",99,100,"HAM1979013-28",9
"14777",43.15,-65.8,1980,10,8,"Illex illecebrosus",33,3,76,"FALL","HAM",30,36,"HAM1980042-62",12
"14778",44.1,-60.31667,1979,3,25,"Malacoraja senta",33,1,45,"SPRING","HAM",32,34,"HAM1979014-41",4
"14779",43.15,-61.41667,1978,7,16,"Merluccius bilinearis",104,6,561,"SUMMER","ATC",98,110,"ATC1978279-57",40
"14780",44.51667,-61.73333,1978,12,4,"Illex illecebrosus",88.5,0.5,162,"FALL","HAM",88,89,"HAM1978010-17",10
"14781",43.6,-60.08333,1978,11,20,"Melanogrammus aeglefinus",60,1,178,"FALL","HAM",59,61,"HAM1978009-25",121
"14782",43.88333,-60.96667,1980,3,10,"Limanda ferruginea",28,0,51,"SPRING","HAM",28,28,"HAM1980033-37",25
"14783",43.78333,-66.35,1971,7,1,"Melanogrammus aeglefinus",30,3,59,"SUMMER","ATC",27,33,"ATC1971188-14",73
"14784",43.05,-65.45,1980,7,8,"Illex illecebrosus",67.5,1.5,116,"COMPARE","HAM",66,69,"HAM1980037-6",63
"14785",43.48333,-66.58333,1980,7,8,"Glyptocephalus cynoglossus",58,3,94,"COMPARE","HAM",55,61,"HAM1980037-7",1
"14786",44.83333,-65.7,1971,6,30,"Alosa pseudoharengus",39.5,0.5,71,"SUMMER","ATC",39,40,"ATC1971188-7",1
"14787",43.31667,-67.23333,1978,7,11,"Pollachius virens",124,0,218,"SUMMER","ATC",124,124,"ATC1978279-20",1
"14788",43.31667,-60.76667,1979,3,27,"Urophycis chuss",138.5,0.5,411,"SPRING","HAM",138,139,"HAM1979014-50",1
"14789",45.21667,-58.48333,1980,7,24,"Glyptocephalus cynoglossus",69.5,3.5,130,"SUMMER","ATC",66,73,"ATC1980307-62",8
"14790",42.85,-63.83333,1978,7,15,"Anarhichas lupus",80,0,252,"SUMMER","ATC",80,80,"ATC1978279-46",1
"14791",43.75,-59.1,1973,7,28,"Brosme brosme",108.5,3.5,253,"SUMMER","ATC",105,112,"ATC1973213-36",1
"14792",43.9,-67.28333,1973,7,12,"Amblyraja radiata",108,2,199,"SUMMER","ATC",106,110,"ATC1973212-24",5
"14793",43.31667,-67.23333,1978,7,11,"Melanogrammus aeglefinus",124,0,218,"SUMMER","ATC",124,124,"ATC1978279-20",1
"14794",44.01667,-66.41667,1979,7,8,"Alosa pseudoharengus",37,3,70,"SUMMER","ATC",34,40,"ATC1979292-16",7
"14795",44.53333,-58.63333,1976,8,2,"Myoxocephalus octodecemspinosus",34,1,66,"SUMMER","ATC",33,35,"ATC1976251-50",1
"14796",43.96667,-64.2,1977,7,15,"Melanogrammus aeglefinus",66,6,133,"SUMMER","ATC",60,72,"ATC1977265-47",388
"14797",44.28333,-57.85,1979,7,25,"Limanda ferruginea",130,6,297,"SUMMER","ATC",124,136,"ATC1979293-49",1
"14798",45.85,-58.53333,1980,7,24,"Glyptocephalus cynoglossus",137,8,295,"SUMMER","ATC",129,145,"ATC1980307-65",1
"14799",44.36667,-59.33333,1980,7,22,"Leucoraja ocellata",113.5,1.5,202,"SUMMER","ATC",112,115,"ATC1980307-44",2
"14800",43.33333,-63.63333,1975,7,21,"Lophius americanus",106,1,190,"SUMMER","ATC",105,107,"ATC1975236-52",2
"14801",43.3,-66.73333,1979,11,6,"Amblyraja radiata",64.5,4.5,126,"FALL","HAM",60,69,"HAM1979027-60",10
"14802",44.2,-59.81667,1979,7,22,"Sebastes",81,6,151,"SUMMER","ATC",75,87,"ATC1979293-28",3
"14803",44.76667,-59.48333,1977,7,27,"Sebastes",135,20,95,"SUMMER","ATC",115,155,"ATC1977266-32",53
"14804",44.53333,-61.03333,1978,7,23,"Melanogrammus aeglefinus",53,1,102,"SUMMER","ATC",52,54,"ATC1978280-4",201
"14805",44.35,-59.45,1978,7,28,"Urophycis tenuis",110,2,196,"SUMMER","ATC",108,112,"ATC1978280-42",20
"14806",44.51667,-66.16667,1974,7,10,"Anarhichas lupus",44,1,80,"SUMMER","ATC",43,45,"ATC1974225-11",2
"14807",44.93333,-66.08333,1974,7,9,"Malacoraja senta",61.5,1.5,110,"SUMMER","ATC",60,63,"ATC1974225-1",3
"14808",43.88333,-60.96667,1980,7,18,"Gadus morhua",27,1,51,"COMPARE","HAM",26,28,"HAM1980038-7",23
"14809",43.6,-61.06667,1976,7,28,"Hippoglossoides platessoides",32,2,45,"SUMMER","ATC",30,34,"ATC1976251-12",2
"14810",43.55,-61.18333,1976,7,27,"Limanda ferruginea",33,3,38,"SUMMER","ATC",30,36,"ATC1976251-11",142
"14811",42.26667,-65.25,1977,7,13,"Nezumia bairdii",187.5,47.5,326,"SUMMER","ATC",140,235,"ATC1977265-35",1
"14812",44.63333,-60.96667,1972,7,13,"Hemitripterus americanus",85.5,2.5,89,"SUMMER","ATC",83,88,"ATC1972201-56",1
"14813",43.88333,-60.68333,1970,7,22,"Merluccius bilinearis",19,1,45,"SUMMER","ATC",18,20,"ATC1970176-19",40
"14814",43.33333,-63.63333,1975,7,21,"Amblyraja radiata",106,1,190,"SUMMER","ATC",105,107,"ATC1975236-52",7
"14815",43.45,-64.56667,1976,7,18,"Illex illecebrosus",42,1,74,"SUMMER","ATC",41,43,"ATC1976250-43",4
"14816",43.6,-59.78333,1977,7,24,"Amblyraja radiata",123.5,2.5,330,"SUMMER","ATC",121,126,"ATC1977266-6",6
"14817",46.51667,-59.41667,1970,7,30,"Melanogrammus aeglefinus",84.5,2.5,143,"SUMMER","ATC",82,87,"ATC1970176-67",1
"14818",44.43333,-59.36667,1977,7,26,"Myxine glutinosa",66.5,0.5,136,"SUMMER","ATC",66,67,"ATC1977266-25",1
"14819",44.7,-60.53333,1973,7,24,"Myoxocephalus octodecemspinosus",19.5,0.5,35,"SUMMER","ATC",19,20,"ATC1973213-7",5
"14820",46.01667,-58.4,1979,7,26,"Myctophidae",180.5,2.5,280,"SUMMER","ATC",178,183,"ATC1979293-61",1
"14821",43.03333,-63.56667,1978,7,15,"Illex illecebrosus",88,0,155,"SUMMER","ATC",88,88,"ATC1978279-48",7
"14822",43.45,-62.33333,1974,7,18,"Melanogrammus aeglefinus",41.5,0.5,77,"SUMMER","ATC",41,42,"ATC1974225-73",6
"14823",44.16667,-66.78333,1974,7,11,"Melanogrammus aeglefinus",73,3,143,"SUMMER","ATC",70,76,"ATC1974225-14",43
"14824",42.73333,-65.61667,1979,7,12,"Limanda ferruginea",55,1,98,"SUMMER","ATC",54,56,"ATC1979292-48",4
"14825",44,-61.11667,1971,7,15,"Hemitripterus americanus",32,1,58,"SUMMER","ATC",31,33,"ATC1971189-25",1
"14826",42.96667,-63,1978,11,16,"Merluccius bilinearis",72,1,133,"FALL","HAM",71,73,"HAM1978009-6",6
"14827",43.83333,-61.58333,1975,7,23,"Limanda ferruginea",30.5,0.5,55,"SUMMER","ATC",30,31,"ATC1975236-65",7
"14828",43.31667,-61.06667,1974,7,16,"Nezumia bairdii",75,0,151,"SUMMER","ATC",75,75,"ATC1974225-59",1
"14829",43.96667,-64.2,1977,7,15,"Brosme brosme",66,6,133,"SUMMER","ATC",60,72,"ATC1977265-47",1
"14830",42.26667,-65.25,1977,7,13,"Malacoraja senta",187.5,47.5,326,"SUMMER","ATC",140,235,"ATC1977265-35",2
"14831",44.85,-61.33333,1980,3,5,"Urophycis tenuis",85.5,2.5,126,"SPRING","HAM",83,88,"HAM1980033-1",2
"14832",43.61667,-60.06667,1977,7,24,"Merluccius bilinearis",55.5,3.5,121,"SUMMER","ATC",52,59,"ATC1977266-4",1
"14833",42.81667,-63.7,1977,7,16,"Illex illecebrosus",123.5,2.5,307,"SUMMER","ATC",121,126,"ATC1977265-56",368
"14834",43.95,-61,1978,11,20,"Myoxocephalus octodecemspinosus",28.5,0.5,50,"FALL","HAM",28,29,"HAM1978009-30",130
"14835",45.36667,-65.15,1973,7,10,"Zoarces americanus",30,0,43,"SUMMER","ATC",30,30,"ATC1973212-5",3
"14836",43.28333,-62.33333,1971,7,13,"Urophycis tenuis",52.5,0.5,93,"SUMMER","ATC",52,53,"ATC1971189-8",1
"14837",43.05,-66.75,1978,7,11,"Gadus morhua",104,6,141,"SUMMER","ATC",98,110,"ATC1978279-21",1
"14838",44.6,-58.01667,1980,7,23,"Melanogrammus aeglefinus",29.5,1.5,53,"SUMMER","ATC",28,31,"ATC1980307-56",4
"14839",42.68333,-66.7,1980,3,26,"Clupea harengus",92.5,5.5,169,"SPRING","HAM",87,98,"HAM1980034-53",7
"14840",44.33333,-62.55,1972,7,6,"Hippoglossoides platessoides",112.5,1.5,214,"SUMMER","ATC",111,114,"ATC1972201-1",2
"14841",43.25,-61.08333,1979,7,19,"Hippoglossoides platessoides",126,2,434,"SUMMER","ATC",124,128,"ATC1979293-7",13
"14842",44.2,-61.01667,1979,10,19,"Malacoraja senta",36.5,1.5,63,"FALL","HAM",35,38,"HAM1979026-19",1
"14843",43.63333,-63.75,1980,7,14,"Merluccius bilinearis",129.5,0.5,231,"COMPARE","HAM",129,130,"HAM1980037-53",62
"14844",44.35,-62.4,1973,7,23,"Illex illecebrosus",125,0,222,"SUMMER","ATC",125,125,"ATC1973213-2",11
"14845",44.01667,-62.21667,1980,7,27,"Myxine glutinosa",66.5,0.5,119,"COMPARE","HAM",66,67,"HAM1980038-82",1
"14846",43.33333,-63.63333,1975,7,21,"Urophycis tenuis",106,1,190,"SUMMER","ATC",105,107,"ATC1975236-52",2
"14847",42.46667,-65.7,1980,10,4,"Triglops murrayi",48.5,1.5,89,"FALL","HAM",47,50,"HAM1980042-34",1
"14848",45.45,-57.78333,1974,7,31,"Urophycis tenuis",162,0,276,"SUMMER","ATC",162,162,"ATC1974226-65",3
"14849",43.23333,-62.8,1975,7,22,"Gadus morhua",54.5,0.5,102,"SUMMER","ATC",54,55,"ATC1975236-56",3
"14850",43.96667,-58.63333,1976,8,1,"Anarhichas lupus",97,3,525,"SUMMER","ATC",94,100,"ATC1976251-45",1
"14851",42.78333,-64.08333,1972,6,25,"Melanogrammus aeglefinus",71,1,270,"SUMMER","ATC",70,72,"ATC1972200-17",25
"14852",43.26667,-63.18333,1977,7,16,"Pollachius virens",83.5,2.5,137,"SUMMER","ATC",81,86,"ATC1977265-53",8
"14853",45.01667,-57.48333,1978,7,27,"Myxine glutinosa",124,4,242,"SUMMER","ATC",120,128,"ATC1978280-33",2
"14854",44.06667,-61.08333,1972,7,12,"Illex illecebrosus",35,0,57,"SUMMER","ATC",35,35,"ATC1972201-51",8
"14855",43.15,-65.8,1980,10,8,"Anarhichas lupus",33,3,76,"FALL","HAM",30,36,"HAM1980042-62",2
"14856",45.15,-65.2,1978,7,10,"Melanogrammus aeglefinus",44.5,0.5,77,"SUMMER","ATC",44,45,"ATC1978279-7",8
"14857",43.6,-63.46667,1979,11,2,"Illex illecebrosus",77.5,0.5,147,"FALL","HAM",77,78,"HAM1979027-25",81
"14858",44.85,-61.33333,1980,3,5,"Glyptocephalus cynoglossus",85.5,2.5,126,"SPRING","HAM",83,88,"HAM1980033-1",33
"14859",45.36667,-58.35,1978,12,2,"Gadus morhua",60.5,17.5,132,"FALL","HAM",43,78,"HAM1978010-7",1
"14860",44.35,-59.45,1978,7,28,"Hippoglossus hippoglossus",110,2,196,"SUMMER","ATC",108,112,"ATC1978280-42",3
"14861",44.11667,-58.48333,1972,7,10,"Limanda ferruginea",82,7,109,"SUMMER","ATC",75,89,"ATC1972201-29",2
"14862",43.65,-59.33333,1971,7,14,"Illex illecebrosus",94.5,2.5,566,"SUMMER","ATC",92,97,"ATC1971189-17",17
"14863",43.66667,-60.26667,1971,7,15,"Hemitripterus americanus",34.5,0.5,63,"SUMMER","ATC",34,35,"ATC1971189-21",3
"14864",43.56667,-60.75,1974,7,17,"Leucoraja ocellata",32,0,49,"SUMMER","ATC",32,32,"ATC1974225-66",3
"14865",44.7,-66.03333,1976,7,14,"Anarhichas lupus",55,0,92,"SUMMER","ATC",55,55,"ATC1976250-10",1
"14866",44.51667,-66.16667,1974,7,10,"Hemitripterus americanus",44,1,80,"SUMMER","ATC",43,45,"ATC1974225-11",7
"14867",42.96667,-62.01667,1975,7,22,"Hippoglossoides platessoides",168,5,337,"SUMMER","ATC",163,173,"ATC1975236-59",8
"14868",42.55,-64.71667,1972,6,27,"Hippoglossus hippoglossus",75,0,121,"SUMMER","ATC",75,75,"ATC1972200-30",1
"14869",44.15,-61.23333,1980,3,10,"Merluccius bilinearis",48,1,80,"SPRING","HAM",47,49,"HAM1980033-40",103
"14870",43.96667,-58.63333,1976,8,1,"Hippoglossoides platessoides",97,3,525,"SUMMER","ATC",94,100,"ATC1976251-45",17
"14871",42.33333,-65.05,1976,7,17,"Illex illecebrosus",192.5,1.5,298,"SUMMER","ATC",191,194,"ATC1976250-35",59
"14872",45.06667,-65.93333,1978,7,9,"Zoarces americanus",44.5,0.5,86,"SUMMER","ATC",44,45,"ATC1978279-4",3
"14873",44.68333,-66.56667,1977,7,9,"Sebastes",95,5,159,"SUMMER","ATC",90,100,"ATC1977265-1",2
"14874",42.91667,-64.95,1973,7,15,"Hemitripterus americanus",49.5,0.5,94,"SUMMER","ATC",49,50,"ATC1973212-38",1
"14875",43.71667,-64.3,1971,7,7,"Merluccius bilinearis",95,3,175,"SUMMER","ATC",92,98,"ATC1971188-39",55
"14876",43.3,-64.75,1970,7,12,"Anarhichas lupus",45.5,3.5,104,"SUMMER","ATC",42,49,"ATC1970175-39",3
"14877",46.51667,-59.41667,1970,7,30,"Malacoraja senta",84.5,2.5,143,"SUMMER","ATC",82,87,"ATC1970176-67",2
"14878",44.98333,-66.75,1974,7,9,"Lophius americanus",33,0,19,"SUMMER","ATC",33,33,"ATC1974225-8",2
"14879",43.25,-64.11667,1980,7,14,"Gadus morhua",48.5,0.5,88,"COMPARE","HAM",48,49,"HAM1980037-50",10
"14880",43.21667,-63.21667,1980,7,14,"Brosme brosme",76.5,1.5,140,"COMPARE","HAM",75,78,"HAM1980037-48",4
"14881",43.35,-61.5,1975,7,23,"Myoxocephalus octodecemspinosus",41,1,13,"SUMMER","ATC",40,42,"ATC1975236-62",1
"14882",42.8,-65.35,1974,7,14,"Lycodes",59.5,3.5,119,"SUMMER","ATC",56,63,"ATC1974225-37",1
"14883",43.31667,-67.23333,1978,7,11,"Amblyraja radiata",124,0,218,"SUMMER","ATC",124,124,"ATC1978279-20",4
"14884",43.88333,-58.78333,1971,7,18,"Brosme brosme",138.5,3.5,790,"SUMMER","ATC",135,142,"ATC1971189-46",3
"14885",46.85,-59.93333,1979,10,24,"Gadus morhua",78,1,133,"FALL","HAM",77,79,"HAM1979026-65",102
"14886",42.35,-67.51667,1979,7,11,"Sebastes",179.5,3.5,292,"COMPARE","HAM",176,183,"HAM1979020-38",22
"14887",44.5,-60.55,1979,7,20,"Melanogrammus aeglefinus",21,1,50,"SUMMER","ATC",20,22,"ATC1979293-15",214
"14888",46.01667,-58.4,1979,7,26,"Gadus morhua",180.5,2.5,280,"SUMMER","ATC",178,183,"ATC1979293-61",1
"14889",44.73333,-59.96667,1980,7,21,"Urophycis tenuis",105,20,193,"COMPARE","HAM",85,125,"HAM1980038-35",2
"14890",44.38333,-59.31667,1980,7,22,"Hippoglossus hippoglossus",118,8,189,"COMPARE","HAM",110,126,"HAM1980038-43",3
"14891",42.9,-62.75,1979,7,13,"Urophycis chuss",61,1,108,"SUMMER","ATC",60,62,"ATC1979292-61",1
"14892",44.8,-66.01667,1979,11,7,"Gadus morhua",57,1,100,"FALL","HAM",56,58,"HAM1979027-70",13
"14893",45.43333,-58.36667,1980,7,23,"Lycodes vahlii",43,0,73,"COMPARE","HAM",43,43,"HAM1980038-60",1
"14894",44.18333,-63.18333,1979,3,5,"Glyptocephalus cynoglossus",95.5,0.5,162,"SPRING","HAM",95,96,"HAM1979013-1",6
"14895",42.88333,-64.83333,1980,3,23,"Pollachius virens",53,1,93,"SPRING","HAM",52,54,"HAM1980034-33",4
"14896",44.36667,-59.33333,1980,7,22,"Illex illecebrosus",113.5,1.5,202,"SUMMER","ATC",112,115,"ATC1980307-44",1
"14897",43.98333,-61.95,1980,3,17,"Hippoglossoides platessoides",76.5,0.5,135,"SPRING","HAM",76,77,"HAM1980034-2",24
"14898",42.81667,-67.35,1979,7,11,"Pollachius virens",112,1,203,"COMPARE","HAM",111,113,"HAM1979020-36",17
"14899",43.25,-64.11667,1980,7,14,"Hippoglossus hippoglossus",48.5,0.5,88,"COMPARE","HAM",48,49,"HAM1980037-50",1
"14900",43.48333,-66.58333,1980,7,8,"Amblyraja radiata",58,3,94,"COMPARE","HAM",55,61,"HAM1980037-7",1
